cod_provincia,provincia,cod_ncm_6d,ncm_6d,seccion,tiene_vcr,centralidad,complejidad_producto,complejidad_provincia
2,Ciudad Autónoma de Buenos Aires,420330,"Cintos,cinturones y bandoleras de cuero","Agro, Alimentos y Bebidas",0,0.1744,-0.6578,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,420500,Manufacturas de cuero ncp,"Agro, Alimentos y Bebidas",0,0.187,-0.4026,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,430219,Pieles de ovinos curtidas o adobadas,"Agro, Alimentos y Bebidas",0,0.1844,-0.5345,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,430310,"Prendas y accesorios de vestir,de peletería","Agro, Alimentos y Bebidas",0,0.1529,-0.6346,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,430390,Artículos de peletería excl. prendas y accesorios de vestir,"Agro, Alimentos y Bebidas",0,0.1531,-0.7207,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,441990,Artículos de mesa o de cocina ncop.,"Agro, Alimentos y Bebidas",0,0.1748,-0.7461,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,442010,"Estatuillas y otros objetos de adorno,de madera","Agro, Alimentos y Bebidas",0,0.1323,-0.8405,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,442110,"Perchas p/prendas de vestir,de madera","Agro, Alimentos y Bebidas",0,,0.2294,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,442199,Manufacturas de madera ncop.,"Agro, Alimentos y Bebidas",0,0.1723,-0.3782,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,460194,Artículos de materias vegetales trenzables excluido bambú y roten,"Agro, Alimentos y Bebidas",0,0.1701,-0.9163,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,480269,Papel y cartón s/fibras o c/fibras obtenidas mecánicamente c/contenido total de estas fibras en peso > al 10%,"Agro, Alimentos y Bebidas",0,0.1898,0.2626,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,480840,"Papel Kraft,rizado,plisado,gofrado,estampado,perforado,en bobinas u hojas,excluido de las partidas 4803","Agro, Alimentos y Bebidas",0,0.16,0.5785,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481159,"Papel y cartón recubiertos ,impregnados o revestidos de plásticos,excluido los adhesivos,ncop.,en tiras o bobinas de anchura <= a 15 cm. u hojas cuyos lados sean <= a 360 mm.medidos s/plegar","Agro, Alimentos y Bebidas",0,0.2036,0.3183,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481190,"Papeles,cartones,guata y napas de fibras de celulosa,ncop.,en tiras o bobinas de anchura <= a 15 cm.o en hojas cuyos lados sean <= a 360 mm.medidos s/plegar","Agro, Alimentos y Bebidas",0,0.1999,0.8718,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481710,Sobres de papel o cartón,"Agro, Alimentos y Bebidas",0,0.2156,0.2824,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481830,Manteles y servilletas de papel,"Agro, Alimentos y Bebidas",0,0.1964,,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481890,"Almohadillas absorbentes de papel,guata o napa de fibras de celulosa utilizadas en el envasado de productos alimenticios","Agro, Alimentos y Bebidas",0,0.2046,,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481910,Cajas de papel o cartón corrugados,"Agro, Alimentos y Bebidas",0,0.1895,-0.492,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481920,"Cajas y cartonajes,plegables,de papel o cartón, s/corrugar","Agro, Alimentos y Bebidas",0,0.2085,-0.178,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481930,"Bolsas de papel, cartón,guata o napa de fibras de celulosa,c/ ancho >= a 40cm.en la base","Agro, Alimentos y Bebidas",0,0.1563,-1.0726,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481940,"Bolsas,bolsitas y cucuruchos de papel,cartón,guata o napa de fibras de celulosa, ncop.","Agro, Alimentos y Bebidas",0,0.2022,-0.3418,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481950,"Otros envases incluidas fundas p/discos, de papel, cartón guata o napa de fibras de celulosa, ncop.","Agro, Alimentos y Bebidas",0,0.2106,-0.0591,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,481960,"Cartonajes en forma de recipientes rigidos de oficina,tienda o similares","Agro, Alimentos y Bebidas",0,0.2335,0.3018,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,482010,"Libros registro,libros de contabilidad,talonarios,memorandos,agendas y artículos similares","Agro, Alimentos y Bebidas",0,0.181,-0.324,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,482020,Cuadernos,"Agro, Alimentos y Bebidas",0,0.1611,-1.0697,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,482090,"Artículos escolares,de oficina,de papelería o similares,de papel o cartón,ncop.","Agro, Alimentos y Bebidas",0,0.1896,-0.2391,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,482110,"Etiquetas impresas de papel o cartón, de todas clases","Agro, Alimentos y Bebidas",0,0.203,-0.1623,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,482369,"Bandejas,fuentes,platos,tazas y artículos similares de papel o de cartón excluido de bambú","Agro, Alimentos y Bebidas",0,0.1826,-0.4817,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,482390,Cartones perforados p/mecanismos Jacquard,"Agro, Alimentos y Bebidas",0,0.2015,0.0937,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,490110,"Libros,folletos e impresos similares,en hojas sueltas","Agro, Alimentos y Bebidas",0,0.2132,0.4449,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,490199,"Libros, folletos e impresos similares,excl. diccionarios, enciclopedias y los de hojas sueltas","Agro, Alimentos y Bebidas",0,0.2054,0.4724,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,490290,"Diarios y publicaciones periódicas,ncop.","Agro, Alimentos y Bebidas",0,0.224,1.043,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,490300,"Álbumes o libros de estampas y cuadernos p/dibujar o colorear, p/niños","Agro, Alimentos y Bebidas",0,0.0906,,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,490700,Billetes de banco,"Agro, Alimentos y Bebidas",0,0.126,-1.0368,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,490900,"Tarjetas postales,de felicitaciones o comunicaciones personales,impresas o ilustradas","Agro, Alimentos y Bebidas",0,0.1139,0.1485,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,491000,Calendarios de cualquier clase impresos,"Agro, Alimentos y Bebidas",0,0.2108,0.5663,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,491110,"Impresos publicitarios, catálogos comerciales y simil.","Agro, Alimentos y Bebidas",0,0.2215,0.3891,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,491191,"Estampas,grabados y fotografías","Agro, Alimentos y Bebidas",0,0.1769,1.1889,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,491199,"Otros impresos,ncp","Agro, Alimentos y Bebidas",0,0.2032,0.4338,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,520710,"Hilados de algodón,peso >= 85%,acondicionados p/venta por menor excluido hilo de coser",Textiles,0,0.1827,-0.4771,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,521225,"Tejidos de algodón estampados,gramaje > a 200g/m2.,ncop.",Textiles,0,0.21,-0.588,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,540231,"Hilados de nailon, texturados",Textiles,0,0.1853,0.0998,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,540233,Hilados texturados de poliésteres crudos,Textiles,0,0.1481,-1.0116,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,550620,"Fibras sintéticas de poliéster, cardadas, peinadas, transformadas, p/hilatura",Textiles,0,0.2345,-0.1798,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,560210,Fieltro punzonado y productos obtenidos mediante costura por cadeneta,Textiles,0,0.2327,0.7026,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,560221,"Fieltros de lana o de pelo fino,s/impregnar o recubrir",Textiles,0,0.1926,0.7418,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,560394,"Telas s/tejer de poliéster ncop.,de peso > a 150g/m2",Textiles,0,0.2163,0.6421,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,560750,Cordeles y cuerdas de nailon,Textiles,0,0.169,-0.5845,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,560900,"Otros artículos de hilados de algodón, no expresados ni comprendidos en otra parte",Textiles,0,,-0.9678,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,570190,"Alfombras de nudo,de material textil excluida lana y pelo fino",Textiles,0,0.15,-1.3654,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,570291,"Alfombras y revestimientos p/suelos s/aterciopelar confeccionados,de lana o pelo fino",Textiles,0,0.164,-0.3356,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,580620,"Cintas,c/contenidos de hilos de elastómero o de caucho, en peso >= a 5%",Textiles,0,0.1884,-0.731,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,580632,Cintas de fibras sintéticas o artificiales,Textiles,0,0.1876,0.0322,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,580710,"Etiquetas, escudos y artículos similares de materia textil,tejidos,s/bordar",Textiles,0,0.1591,-1.119,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,581092,"Bordados de fibras sintéticas o artificiales en piezas,tiras o motivos",Textiles,0,0.1486,-1.0715,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,590691,Telas de punto cauchutadas no expresadas ni comprendidas en otra parte,Textiles,0,0.1792,0.3776,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,591000,"Correas transportadoras o transmisión,de materia textil",Textiles,0,0.2289,0.8059,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,591120,"Gasas y telas p/cerner,de materia textil sintética o artificial en pieza",Textiles,0,0.1239,1.1687,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,591190,"Productos y artículos textiles p/usos técnicos citados en la nota 7 del capítulo 59, ncop.",Textiles,0,0.2105,0.5227,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,600690,Tejidos de punto de fibras artificiales ncop.,Textiles,0,0.187,-0.8369,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610130,"Abrigos,chaquetones y similares de punto,de fibras sintéticas o artificiales, p/hombres o niños",Textiles,0,0.1636,-1.4855,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610190,"Abrigos,chaquetones y similares de punto,de lana o pelo fino,p/hombres o niños",Textiles,0,0.1852,-1.021,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610210,"Abrigos,chaquetones y similares de punto,de lana o pelo fino,p/mujeres o niñas",Textiles,0,0.1668,-1.0826,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610220,"Abrigos,chaquetones o similares de punto,de algodón,p/mujeres o niñas",Textiles,0,0.1656,-1.4769,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610230,"Abrigos,chaquetones y similares de punto,de fibras sintéticas o artificiales,p/mujeres o niñas",Textiles,0,0.1549,-1.6997,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610290,"Abrigos,chaquetones y similares de punto,de materia textil ncop.,p/mujeres o niñas",Textiles,0,0.172,-0.9469,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610342,"Pantalones largos,cortos,c/peto y shorts de punto, de algodón,p/hombres o niños",Textiles,0,0.1653,-1.7615,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610343,"Pantalones largos,cortos,c/peto y shorts de punto, de fibras sintéticas,p/hombres o niños",Textiles,0,0.1376,-1.8904,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610349,"Pantalones largos,cortos,c/peto y shorts de punto, de materia textil ncop.,p/hombres o niños",Textiles,0,0.1697,-1.414,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610431,"Chaquetas de punto,de lana o pelo fino,p/mujeres o niñas",Textiles,0,0.1927,-0.2289,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610432,"Chaquetas de punto,de algodón,p/mujeres o niñas",Textiles,0,0.1605,-1.4883,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610433,"Chaquetas de punto,de fibras sintéticas, p/mujeres o niñas",Textiles,0,0.1725,-1.3064,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610439,"Chaquetas de punto,de material textil ncop.,p/mujeres o niñas",Textiles,0,0.1675,-1.3151,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610441,"Vestidos de punto,de lana o pelo fino,p/mujeres o niñas",Textiles,0,0.204,-0.6666,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610442,"Vestidos de punto,de algodón, p/mujeres o niñas",Textiles,0,0.1808,-1.5566,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610443,"Vestidos de punto,de fibras sintéticas, p/mujeres o niñas",Textiles,0,0.1685,-1.5666,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610444,"Vestidos de punto,de fibras artificiales, p/mujeres o niñas",Textiles,0,0.1957,-1.0474,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610449,"Vestidos de punto,de materia textil ncop.,p/mujeres o niñas",Textiles,0,0.1698,-1.1374,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610452,"Faldas o faldas pantalón de punto,de algodón,p/mujeres o niñas",Textiles,0,0.1622,,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610453,"Faldas o faldas pantalón de punto,de fibras sintéticas p/mujeres o niñas",Textiles,0,0.1671,-1.6202,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610459,"Faldas o faldas pantalón de punto,de materia textil ncop.p/mujeres o niñas",Textiles,0,0.1788,-1.2116,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610461,"Pantalones largos,cortos,c/peto y shorts de punto, de lana o pelo fino,p/mujeres o niñas",Textiles,0,0.1632,-1.2965,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610462,"Pantalones largos,cortos,c/peto y shorts de punto, de algodón,p/mujeres o niñas",Textiles,0,0.1669,-1.7612,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610463,"Pantalones largos,cortos,c/peto y shorts de punto, de fibras sintéticas,p/mujeres o niñas",Textiles,0,0.1542,-1.6576,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610469,"Pantalones largos, cortos, c/peto y shorts de punto, de materia textil ncop., p/mujeres o niñas",Textiles,0,0.1859,-1.3744,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610510,"Camisas de punto,de algodón, p/hombres o niños",Textiles,0,0.1487,-1.8805,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610520,"Camisas de punto,de fibras sintéticas o artificiales p/hombres o niños",Textiles,0,0.1363,,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610610,"Camisas y blusas de punto,de algodón,p/mujeres o niñas",Textiles,0,0.1586,-1.6432,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610620,"Camisas y blusas de punto,de fibras sintéticas o artificiales p/mujeres o niñas",Textiles,0,0.1464,-1.7769,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610690,"Camisas y blusas de punto,de material textil ncop.,p/mujeres o niñas",Textiles,0,,-1.3939,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610712,"Calzoncillos y slips de punto,de fibras sintéticas o artificiales p/hombres o niños",Textiles,0,0.1378,-2.0397,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610719,"Calzoncillos y slips de punto,de materia textil ncop.,p/ hombres o niños",Textiles,0,0.1666,-1.1351,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610722,"Camisones y pijamas de punto,de fibras sintéticas o artificiales, p/hombres o niños",Textiles,0,0.1352,-2.1003,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610729,"Camisones y pijamas de punto,de materia textil ncop.,p/hombres o niños",Textiles,0,0.1574,-1.3915,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610799,"Batas y similares de punto,de fibras sintéticas o artificiales, p/hombres o niños",Textiles,0,0.1332,-2.1007,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610822,"Bragas de punto,de fibras sintéticas o artificiales, p/mujeres o niñas",Textiles,0,0.1329,-1.8046,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610832,"Camisones y pijamas de punto,de fibras sintéticas o artificiales,p/mujeres o niñas",Textiles,0,0.1293,-2.08,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610910,"T-shirts y camisetas interiores de punto,de algodón",Textiles,0,0.154,-1.7358,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,610990,"T-shirts y camisetas interiores de punto,de materia textil excluido algodón",Textiles,0,0.1616,-1.6861,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611011,"Suéteres,pullovers,chalecos y similares de punto,de lana",Textiles,0,0.188,-1.0275,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611019,"Suéteres,pullovers,chalecos y similares de punto,de pelo fino excluido cabra de cachemira",Textiles,0,0.1617,-1.3762,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611020,"Suéteres,pullovers,chalecos y similares de punto,de algodón",Textiles,0,0.1709,-1.7978,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611030,"Suéteres,pullovers,chalecos y similares de punto,de fibras sintéticas o artificiales",Textiles,0,0.1585,-1.8803,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611090,"Suéteres,pullovers,chalecos y similares de punto,de materia textil ncop.",Textiles,0,0.1711,-1.443,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611120,"Prendas y accesorios de vestir de punto,de algodón,para bebés",Textiles,0,0.1582,-1.9922,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611130,"Prendas y accesorios de vestir de punto,de fibras sintéticas para bebés",Textiles,0,0.164,-1.7983,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611231,"Bañadores de punto,de fibras sintéticas, p/hombres o niños",Textiles,0,0.1868,-1.0552,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611241,"Bañadores de punto,de fibras sintéticas,p/mujeres o niñas",Textiles,0,0.1531,-1.526,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611249,"Bañadores de punto,de materia textil ncop.,p/mujeres o niñas",Textiles,0,0.1816,-1.343,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611300,"Prendas de vestir,confeccionadas c/tejidos de punto,impregnados o revestidos c/plástico o caucho",Textiles,0,0.1855,-1.2357,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611420,"Prendas de vestir no expresadas ni comprendidas en otra parte de punto,de algodón",Textiles,0,0.1766,-1.398,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611430,"Prendas de vestir no expresada ni comprendida en otra parte de punto,de fibras sintéticas o artificiales",Textiles,0,0.1662,-1.7899,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611490,"Prendas de vestir ncop.de punto,de lana o pelo fino",Textiles,0,0.1403,-1.9011,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611510,"Calzas,Panty-medias y leotardos de punto,de fibras sintéticas con título < a 67 decitex",Textiles,0,0.1863,-0.2235,0.0878689687339134
2,Ciudad Autónoma de Buenos Aires,611530,"Medias de mujer de punto,de título < a 67 decitex,de fibras sintéticas o artificiales",Textiles,0,0.1994,-0.3091,0.0878689687339134
